DEMANDA_TOTAL;FACTOR_SOLAR;FACTOR_EOLICO;POTENCIA_SOLAR;POTENCIA_EOLICA;DEMANDA_RESIDUAL;DEMANDA_RESIDUAL_POSITIVA
1452;0;0.425872983;0;638.8094745;813.1905255;813.1905255
1311;0;0.45711841;0;685.677615;625.322385;625.322385
1148;0;0.527432979;0;791.1494685;356.8505315;356.8505315
1047;0;0.582188781;0;873.2831715;173.7168285;173.7168285
1008;0;0.660650239;0;990.9753585;17.0246415;17.0246415
1006;0;0.704460694;0;1056.691041;-50.691041;0
1036;0;0.632636053;0;948.9540795;87.0459205;87.0459205
1155;0;0.645088064;0;967.632096;187.367904;187.367904
1332;0.000589571;0.71431819;0.14739275;1071.477285;260.3753223;260.3753223
1396;0.049534384;0.517607011;12.383596;776.4105165;607.2058875;607.2058875
1486;0.179358255;0.478546173;44.83956375;717.8192595;723.3411768;723.3411768
1521;0.233556919;0.686530387;58.38922975;1029.795581;432.8151898;432.8151898
1578;0.286199619;0.718563364;71.54990475;1077.845046;428.6050493;428.6050493
1583;0.388049955;0.781196309;97.01248875;1171.794464;314.1930478;314.1930478
1558;0.532228136;0.751513684;133.057034;1127.270526;297.67244;297.67244
1528;0.337941028;0.495623094;84.485257;743.434641;700.080102;700.080102
1505;0.283232649;0.361543185;70.80816225;542.3147775;891.8770603;891.8770603
1492;0.252141079;0.313727743;63.03526975;470.5916145;958.3731158;958.3731158
1568;0.032250507;0.257730943;8.06262675;386.5964145;1173.340959;1173.340959
1716;0;0.289824699;0;434.7370485;1281.262952;1281.262952
1755;0;0.265361124;0;398.041686;1356.958314;1356.958314
1778;0;0.302263066;0;453.394599;1324.605401;1324.605401
1750;0;0.341828618;0;512.742927;1237.257073;1237.257073
1655;0;0.34098889;0;511.483335;1143.516665;1143.516665
1503;0;0.335384381;0;503.0765715;999.9234285;999.9234285
1329;0;0.335666196;0;503.499294;825.500706;825.500706
1161;0;0.320901164;0;481.351746;679.648254;679.648254
1070;0;0.364103413;0;546.1551195;523.8448805;523.8448805
1031;0;0.390032965;0;585.0494475;445.9505525;445.9505525
1027;0;0.381417936;0;572.126904;454.873096;454.873096
1063;0;0.412272532;0;618.408798;444.591202;444.591202
1192;0;0.398774987;0;598.1624805;593.8375195;593.8375195
1373;0.000782926;0.39211379;0.1957315;588.170685;784.6335835;784.6335835
1437;0.054675826;0.378990825;13.6689565;568.4862375;854.844806;854.844806
1529;0.23103998;0.329411478;57.759995;494.117217;977.122788;977.122788
1555;0.327799632;0.314336719;81.949908;471.5050785;1001.545014;1001.545014
1575;0.390699416;0.3489815;97.674854;523.47225;953.852896;953.852896
1557;0.392198111;0.409277119;98.04952775;613.9156785;845.0347938;845.0347938
1557;0.390492455;0.388168799;97.62311375;582.2531985;877.1236878;877.1236878
1548;0.433261147;0.465713404;108.3152868;698.570106;741.1146073;741.1146073
1510;0.196129087;0.399324669;49.03227175;598.9870035;861.9807248;861.9807248
1514;0.118336748;0.382901599;29.584187;574.3523985;910.0634145;910.0634145
1554;0.028543503;0.400336274;7.13587575;600.504411;946.3597133;946.3597133
1731;1.94E-05;0.442648724;0.00485;663.973086;1067.022064;1067.022064
1770;0;0.508105452;0;762.158178;1007.841822;1007.841822
1791;0;0.560350091;0;840.5251365;950.4748635;950.4748635
1763;0;0.691214495;0;1036.821743;726.1782575;726.1782575
1675;0;0.721855202;0;1082.782803;592.217197;592.217197
1515;0;0.663437486;0;995.156229;519.843771;519.843771
1328;0;0.528940569;0;793.4108535;534.5891465;534.5891465
1178;0;0.731891925;0;1097.837888;80.1621125;80.1621125
1080;0;0.632647381;0;948.9710715;131.0289285;131.0289285
1042;0;0.49654525;0;744.817875;297.182125;297.182125
1039;0;0.344974;0;517.461;521.539;521.539
1083;0;0.360378509;0;540.5677635;542.4322365;542.4322365
1197;0;0.389263817;0;583.8957255;613.1042745;613.1042745
1379;0.000892984;0.419829655;0.223246;629.7444825;749.0322715;749.0322715
1444;0.070805461;0.387315789;17.70136525;580.9736835;845.3249513;845.3249513
1504;0.142763617;0.28453068;35.69090425;426.79602;1041.513076;1041.513076
1547;0.299993039;0.186975761;74.99825975;280.4636415;1191.538099;1191.538099
1601;0.443669954;0.296968017;110.9174885;445.4520255;1044.630486;1044.630486
1613;0.442317598;0.575735036;110.5793995;863.602554;638.8180465;638.8180465
1641;0.535652964;0.793586552;133.913241;1190.379828;316.706931;316.706931
1635;0.417254093;0.939074899;104.3135233;1408.612349;122.0741283;122.0741283
1625;0.298393489;0.95349267;74.59837225;1430.239005;120.1626228;120.1626228
1623;0.240516899;0.933103291;60.12922475;1399.654937;163.2158388;163.2158388
1658;0.031902924;0.896706908;7.975731;1345.060362;304.963907;304.963907
1792;0;0.801365968;0;1202.048952;589.951048;589.951048
1832;0;0.810729207;0;1216.093811;615.9061895;615.9061895
1847;0;0.576282514;0;864.423771;982.576229;982.576229
1810;0;0.446872837;0;670.3092555;1139.690745;1139.690745
1713;0;0.558459846;0;837.689769;875.310231;875.310231
1560;0;0.537518178;0;806.277267;753.722733;753.722733
1379;0;0.513857584;0;770.786376;608.213624;608.213624
1202;0;0.428154717;0;642.2320755;559.7679245;559.7679245
1107;0;0.43532581;0;652.988715;454.011285;454.011285
1063;0;0.402328578;0;603.492867;459.507133;459.507133
1055;0;0.318846296;0;478.269444;576.730556;576.730556
1091;0;0.328763198;0;493.144797;597.855203;597.855203
1218;0;0.252311785;0;378.4676775;839.5323225;839.5323225
1395;0.000120169;0.159494438;0.03004225;239.241657;1155.728301;1155.728301
1457;0.026178313;0.119472742;6.54457825;179.209113;1271.246309;1271.246309
1515;0.141289247;0.067811225;35.32231175;101.7168375;1377.960851;1377.960851
1546;0.352741152;0.066390697;88.185288;99.5860455;1358.228667;1358.228667
1567;0.542916493;0.062907913;135.7291233;94.3618695;1336.909007;1336.909007
1537;0.492593315;0.084076084;123.1483288;126.114126;1287.737545;1287.737545
1497;0.430926127;0.084288198;107.7315318;126.432297;1262.836171;1262.836171
1479;0.508049308;0.083223332;127.012327;124.834998;1227.152675;1227.152675
1455;0.322329285;0.048436969;80.58232125;72.6554535;1301.762225;1301.762225
1456;0.152638207;0.032381349;38.15955175;48.5720235;1369.268425;1369.268425
1517;0.039367474;0.023159059;9.8418685;34.7385885;1472.419543;1472.419543
1706;4.44E-07;0.02449204;0.000111;36.73806;1669.261829;1669.261829
1753;0;0.027852384;0;41.778576;1711.221424;1711.221424
1772;0;0.051367232;0;77.050848;1694.949152;1694.949152
1746;0;0.052580187;0;78.8702805;1667.12972;1667.12972
1668;0;0.051273286;0;76.909929;1591.090071;1591.090071
1547;0;0.07633935;0;114.509025;1432.490975;1432.490975
1393;0;0.066793996;0;100.190994;1292.809006;1292.809006
1227;0;0.053532047;0;80.2980705;1146.70193;1146.70193
1113;0;0.071119562;0;106.679343;1006.320657;1006.320657
1053;0;0.096813154;0;145.219731;907.780269;907.780269
1035;0;0.102386115;0;153.5791725;881.4208275;881.4208275
1046;0;0.115876982;0;173.815473;872.184527;872.184527
1094;0;0.084087082;0;126.130623;967.869377;967.869377
1157;4.27E-05;0.085159185;0.010675;127.7387775;1029.250548;1029.250548
1224;0.015969618;0.149323974;3.9924045;223.985961;996.0216345;996.0216345
1347;0.083138775;0.197933319;20.78469375;296.8999785;1029.315328;1029.315328
1432;0.147121618;0.098688209;36.7804045;148.0323135;1247.187282;1247.187282
1479;0.124780768;0.033080395;31.195192;49.6205925;1398.184216;1398.184216
1502;0.091679444;0.03336714;22.919861;50.05071;1429.029429;1429.029429
1524;0.069770163;0.040487767;17.44254075;60.7316505;1445.825809;1445.825809
1513;0.055895111;0.081681477;13.97377775;122.5222155;1376.504007;1376.504007
1505;0.04751872;0.115256863;11.87968;172.8852945;1320.235026;1320.235026
1514;0.012116124;0.15479729;3.029031;232.195935;1278.775034;1278.775034
1573;0.001728152;0.147072041;0.432038;220.6080615;1351.959901;1351.959901
1697;0;0.136084291;0;204.1264365;1492.873564;1492.873564
1712;0;0.138497775;0;207.7466625;1504.253338;1504.253338
1704;0;0.127190314;0;190.785471;1513.214529;1513.214529
1651;0;0.135199121;0;202.7986815;1448.201319;1448.201319
1561;0;0.173441433;0;260.1621495;1300.837851;1300.837851
1461;0;0.309829035;0;464.7435525;996.2564475;996.2564475
1343;0;0.216843051;0;325.2645765;1017.735424;1017.735424
1190;0;0.115197986;0;172.796979;1017.203021;1017.203021
1082;0;0.151649534;0;227.474301;854.525699;854.525699
1018;0;0.092965423;0;139.4481345;878.5518655;878.5518655
988;0;0.093211146;0;139.816719;848.183281;848.183281
980;0;0.08423348;0;126.35022;853.64978;853.64978
994;0;0.143543781;0;215.3156715;778.6843285;778.6843285
1008;0.000464195;0.151747016;0.11604875;227.620524;780.2634273;780.2634273
1035;0.057374408;0.193486041;14.343602;290.2290615;730.4273365;730.4273365
1145;0.214935345;0.107354794;53.73383625;161.032191;930.2339728;930.2339728
1239;0.485277394;0.090899598;121.3193485;136.349397;981.3312545;981.3312545
1283;0.465156252;0.1255735;116.289063;188.36025;978.350687;978.350687
1304;0.448991873;0.068241612;112.2479683;102.362418;1089.389614;1089.389614
1319;0.449046032;0.046600351;112.261508;69.9005265;1136.837966;1136.837966
1309;0.29596076;0.046964436;73.99019;70.446654;1164.563156;1164.563156
1318;0.135738665;0.060196172;33.93466625;90.294258;1193.771076;1193.771076
1331;0.078582675;0.068263833;19.64566875;102.3957495;1208.958582;1208.958582
1406;0.014262049;0.15514601;3.56551225;232.719015;1169.715473;1169.715473
1597;0;0.123088723;0;184.6330845;1412.366916;1412.366916
1654;0;0.123355781;0;185.0336715;1468.966329;1468.966329
1687;0;0.136021147;0;204.0317205;1482.96828;1482.96828
1616;0;0.214521725;0;321.7825875;1294.217413;1294.217413
1556;0;0.151581071;0;227.3716065;1328.628394;1328.628394
1491;0;0.090582477;0;135.8737155;1355.126285;1355.126285
1326;0;0.117420056;0;176.130084;1149.869916;1149.869916
1136;0;0.099148434;0;148.722651;987.277349;987.277349
1044;0;0.07964511;0;119.467665;924.532335;924.532335
1004;0;0.17061436;0;255.92154;748.07846;748.07846
1010;0;0.137309599;0;205.9643985;804.0356015;804.0356015
1046;0;0.072485038;0;108.727557;937.272443;937.272443
1177;0;0.057546539;0;86.3198085;1090.680192;1090.680192
1386;0.000573864;0.060139941;0.143466;90.2099115;1295.646623;1295.646623
1481;0.082811874;0.044792396;20.7029685;67.188594;1393.108438;1393.108438
1586;0.217213981;0.030832567;54.30349525;46.2488505;1485.447654;1485.447654
1620;0.356376674;0.013321058;89.0941685;19.981587;1510.924245;1510.924245
1591;0.43351756;0.032188484;108.37939;48.282726;1434.337884;1434.337884
1575;0.404109356;0.068431037;101.027339;102.6465555;1371.326106;1371.326106
1553;0.604873294;0.114541517;151.2183235;171.8122755;1229.969401;1229.969401
1514;0.59019324;0.175108556;147.54831;262.662834;1103.788856;1103.788856
1482;0.357470637;0.206498586;89.36765925;309.747879;1082.884462;1082.884462
1475;0.250563801;0.188758351;62.64095025;283.1375265;1129.221523;1129.221523
1542;0.018345242;0.215488042;4.5863105;323.232063;1214.181627;1214.181627
1726;2.08E-06;0.188088154;0.00052;282.132231;1443.867249;1443.867249
1795;0;0.210023706;0;315.035559;1479.964441;1479.964441
1838;0;0.316045791;0;474.0686865;1363.931314;1363.931314
1823;0;0.500572525;0;750.8587875;1072.141213;1072.141213
1739;0;0.789140805;0;1183.711208;555.2887925;555.2887925
1579;0;0.751020467;0;1126.530701;452.4692995;452.4692995
1433;0;0.766259732;0;1149.389598;283.610402;283.610402
1246;0;0.774771809;0;1162.157714;83.8422865;83.8422865
1138;0;0.793900036;0;1190.850054;-52.850054;0
1100;0;0.85423906;0;1281.35859;-181.35859;0
1089;0;0.926946676;0;1390.420014;-301.420014;0
1131;0;0.807218405;0;1210.827608;-79.8276075;0
1272;0;0.75956686;0;1139.35029;132.64971;132.64971
1449;0.00167002;0.797732895;0.417505;1196.599343;251.9831525;251.9831525
1531;0.18949457;0.805128795;47.3736425;1207.693193;275.933165;275.933165
1618;0.436547331;0.590750805;109.1368328;886.1262075;622.7369598;622.7369598
1652;0.600715993;0.681676253;150.1789983;1022.51438;479.3066223;479.3066223
1666;0.704461265;0.828235335;176.1153163;1242.353003;247.5316813;247.5316813
1655;0.733353841;0.909726155;183.3384603;1364.589233;107.0723073;107.0723073
1622;0.73310631;0.970170704;183.2765775;1455.256056;-16.5326335;0
1584;0.663757447;0.978506794;165.9393618;1467.760191;-49.69955275;0
1542;0.515535092;0.977976059;128.883773;1466.964089;-53.8478615;0
1522;0.355975464;0.96913772;88.993866;1453.70658;-20.700446;0
1579;0.047034852;0.822195626;11.758713;1233.293439;333.947848;333.947848
1774;2.05E-06;0.782542;0.0005125;1173.813;600.1864875;600.1864875
1838;0;0.845432595;0;1268.148893;569.8511075;569.8511075
1878;0;0.887645018;0;1331.467527;546.532473;546.532473
1855;0;0.906426556;0;1359.639834;495.360166;495.360166
1773;0;0.926133536;0;1389.200304;383.799696;383.799696
1615;0;0.934637432;0;1401.956148;213.043852;213.043852
1373;0;0.839589987;0;1259.384981;113.6150195;113.6150195
1192;0;0.950401696;0;1425.602544;-233.602544;0
1088;0;0.910420851;0;1365.631277;-277.6312765;0
1042;0;0.870323683;0;1305.485525;-263.4855245;0
1043;0;0.915153334;0;1372.730001;-329.730001;0
1082;0;0.787079803;0;1180.619705;-98.6197045;0
1218;0;0.597921929;0;896.8828935;321.1171065;321.1171065
1406;0.0015555;0.553715403;0.388875;830.5731045;575.0380205;575.0380205
1492;0.207439173;0.628212305;51.85979325;942.3184575;497.8217493;497.8217493
1570;0.458442638;0.449338771;114.6106595;674.0081565;781.381184;781.381184
1585;0.631764429;0.339580718;157.9411073;509.371077;917.6878158;917.6878158
1590;0.746923254;0.398451059;186.7308135;597.6765885;805.592598;805.592598
1579;0.786609981;0.539161469;196.6524953;808.7422035;573.6053013;573.6053013
1581;0.782568621;0.691331688;195.6421553;1036.997532;348.3603128;348.3603128
1565;0.702150213;0.797763317;175.5375533;1196.644976;192.8174713;192.8174713
1545;0.568176872;0.611625261;142.044218;917.4378915;485.5178905;485.5178905
1546;0.380117079;0.499350553;95.02926975;749.0258295;701.9449008;701.9449008
1637;0.048260293;0.487254967;12.06507325;730.8824505;894.0524763;894.0524763
1835;2.74E-06;0.568437213;0.000685;852.6558195;982.3434955;982.3434955
1903;0;0.541126396;0;811.689594;1091.310406;1091.310406
1931;0;0.440205193;0;660.3077895;1270.692211;1270.692211
1898;0;0.385643619;0;578.4654285;1319.534572;1319.534572
1794;0;0.35379736;0;530.69604;1263.30396;1263.30396
1628;0;0.311026906;0;466.540359;1161.459641;1161.459641
1429;0;0.283194855;0;424.7922825;1004.207718;1004.207718
1245;0;0.226397145;0;339.5957175;905.4042825;905.4042825
1140;0;0.22573937;0;338.609055;801.390945;801.390945
1102;0;0.221930951;0;332.8964265;769.1035735;769.1035735
1087;0;0.195025017;0;292.5375255;794.4624745;794.4624745
1131;0;0.13935511;0;209.032665;921.967335;921.967335
1251;0;0.09380148;0;140.70222;1110.29778;1110.29778
1444;0.001480908;0.091482426;0.370227;137.223639;1306.406134;1306.406134
1543;0.189022615;0.115218741;47.25565375;172.8281115;1322.916235;1322.916235
1631;0.41953649;0.163007114;104.8841225;244.510671;1281.605207;1281.605207
1661;0.543741969;0.069169511;135.9354923;103.7542665;1421.310241;1421.310241
1661;0.690158031;0.059356062;172.5395078;89.034093;1399.426399;1399.426399
1625;0.718664371;0.11467592;179.6660928;172.01388;1273.320027;1273.320027
1635;0.720667319;0.159670003;180.1668298;239.5050045;1215.328166;1215.328166
1633;0.578308016;0.174025863;144.577004;261.0387945;1227.384202;1227.384202
1598;0.39995222;0.195224428;99.988055;292.836642;1205.175303;1205.175303
1603;0.285063154;0.170598081;71.2657885;255.8971215;1275.83709;1275.83709
1688;0.039306998;0.144002918;9.8267495;216.004377;1462.168874;1462.168874
1843;2.19E-07;0.211684856;0.00005475;317.527284;1525.472661;1525.472661
1901;0;0.239513461;0;359.2701915;1541.729809;1541.729809
1883;0;0.320240107;0;480.3601605;1402.63984;1402.63984
1763;0;0.4196832;0;629.5248;1133.4752;1133.4752
1665;0;0.587600061;0;881.4000915;783.5999085;783.5999085
1615;0;0.849540788;0;1274.311182;340.688818;340.688818
1458;0;0.875922455;0;1313.883683;144.1163175;144.1163175
1280;0;0.646243101;0;969.3646515;310.6353485;310.6353485
1157;0;0.648834729;0;973.2520935;183.7479065;183.7479065
1118;0;0.60668185;0;910.022775;207.977225;207.977225
1115;0;0.576013389;0;864.0200835;250.9799165;250.9799165
1121;0;0.74294064;0;1114.41096;6.58904;6.58904
1245;0;0.755612939;0;1133.419409;111.5805915;111.5805915
1438;0.001083098;0.723262846;0.2707745;1084.894269;352.8349565;352.8349565
1506;0.155125102;0.625732999;38.7812755;938.5994985;528.619226;528.619226
1620;0.423968814;0.691124761;105.9922035;1036.687142;477.320655;477.320655
1680;0.589282453;0.591622305;147.3206133;887.4334575;645.2459293;645.2459293
1713;0.704388798;0.586027451;176.0971995;879.0411765;657.861624;657.861624
1689;0.767940054;0.649711088;191.9850135;974.566632;522.4483545;522.4483545
1668;0.787893678;0.549994424;196.9734195;824.991636;646.0349445;646.0349445
1632;0.702441296;0.623158539;175.610324;934.7378085;521.6518675;521.6518675
1611;0.583460132;0.641455689;145.865033;962.1835335;502.9514335;502.9514335
1624;0.38663008;0.702577547;96.65752;1053.866321;473.4761595;473.4761595
1684;0.051392825;0.652908094;12.84820625;979.362141;691.7896528;691.7896528
1827;2.70E-06;0.600804428;0.000675;901.206642;925.792683;925.792683
1872;0;0.61166425;0;917.496375;954.503625;954.503625
1872;0;0.570568138;0;855.852207;1016.147793;1016.147793
1837;0;0.693063481;0;1039.595222;797.4047785;797.4047785
1724;0;0.646518342;0;969.777513;754.222487;754.222487
1595;0;0.596117964;0;894.176946;700.823054;700.823054
1440;0;0.807374349;0;1211.061524;228.9384765;228.9384765
1269;0;0.812854772;0;1219.282158;49.717842;49.717842
1159;0;0.773966912;0;1160.950368;-1.950368;0
1105;0;0.551740433;0;827.6106495;277.3893505;277.3893505
1083;0;0.475551662;0;713.327493;369.672507;369.672507
1099;0;0.488730278;0;733.095417;365.904583;365.904583
1151;0;0.564737505;0;847.1062575;303.8937425;303.8937425
1218;0.000624007;0.515191486;0.15600175;772.787229;445.0567693;445.0567693
1306;0.157465817;0.515683528;39.36645425;773.525292;493.1082538;493.1082538
1444;0.451276844;0.468589182;112.819211;702.883773;628.297016;628.297016
1515;0.6293031;0.232381817;157.325775;348.5727255;1009.1015;1009.1015
1506;0.744969523;0.193519315;186.2423808;290.2789725;1029.478647;1029.478647
1479;0.790866502;0.221439582;197.7166255;332.159373;949.1240015;949.1240015
1444;0.783300089;0.288817775;195.8250223;433.2266625;814.9483153;814.9483153
1414;0.70285847;0.339509026;175.7146175;509.263539;729.0218435;729.0218435
1406;0.575657583;0.326639926;143.9143958;489.959889;772.1257153;772.1257153
1431;0.393767185;0.298928129;98.44179625;448.3921935;884.1660103;884.1660103
1522;0.050601052;0.323318254;12.650263;484.977381;1024.372356;1024.372356
1717;3.03E-06;0.430279991;0.0007575;645.4199865;1071.579256;1071.579256
1752;0;0.429228878;0;643.843317;1108.156683;1108.156683
1744;0;0.487533353;0;731.3000295;1012.699971;1012.699971
1694;0;0.575497646;0;863.246469;830.753531;830.753531
1598;0;0.559914329;0;839.8714935;758.1285065;758.1285065
1486;0;0.621334619;0;932.0019285;553.9980715;553.9980715
1357;0;0.678514834;0;1017.772251;339.227749;339.227749
1211;0;0.656343212;0;984.514818;226.485182;226.485182
1099;0;0.567999812;0;851.999718;247.000282;247.000282
1027;0;0.558851697;0;838.2775455;188.7224545;188.7224545
992;0;0.604986132;0;907.479198;84.520802;84.520802
991;0;0.602067988;0;903.101982;87.898018;87.898018
1011;0;0.495300617;0;742.9509255;268.0490745;268.0490745
1019;0.001047304;0.46462302;0.261826;696.93453;321.803644;321.803644
1058;0.189169291;0.507375011;47.29232275;761.0625165;249.6451608;249.6451608
1197;0.444744799;0.353816407;111.1861998;530.7246105;555.0891898;555.0891898
1285;0.618918339;0.083995486;154.7295848;125.993229;1004.277186;1004.277186
1295;0.73277967;0.066052427;183.1949175;99.0786405;1012.726442;1012.726442
1301;0.777963942;0.041326132;194.4909855;61.989198;1044.519817;1044.519817
1283;0.771114432;0.031915826;192.778608;47.873739;1042.347653;1042.347653
1260;0.690850611;0.027775958;172.7126528;41.663937;1045.62341;1045.62341
1244;0.562923466;0.019580058;140.7308665;29.370087;1073.899047;1073.899047
1259;0.378399729;0.016572516;94.59993225;24.858774;1139.541294;1139.541294
1354;0.048636206;0.010600359;12.1590515;15.9005385;1325.94041;1325.94041
1584;3.39E-06;0.017766013;0.0008475;26.6490195;1557.350133;1557.350133
1690;0;0.029798819;0;44.6982285;1645.301772;1645.301772
1726;0;0.035877705;0;53.8165575;1672.183443;1672.183443
1707;0;0.048987335;0;73.4810025;1633.518998;1633.518998
1622;0;0.070459072;0;105.688608;1516.311392;1516.311392
1484;0;0.101678053;0;152.5170795;1331.482921;1331.482921
1307;0;0.093749173;0;140.6237595;1166.376241;1166.376241
1155;0;0.127948888;0;191.923332;963.076668;963.076668
1069;0;0.133558786;0;200.338179;868.661821;868.661821
1034;0;0.199933527;0;299.9002905;734.0997095;734.0997095
1041;0;0.197973487;0;296.9602305;744.0397695;744.0397695
1077;0;0.21082395;0;316.235925;760.764075;760.764075
1217;0;0.281317352;0;421.976028;795.023972;795.023972
1447;0.001175553;0.440374016;0.29388825;660.561024;786.1450878;786.1450878
1571;0.206207016;0.456678306;51.551754;685.017459;834.430787;834.430787
1652;0.458936393;0.487018917;114.7340983;730.5283755;806.7375263;806.7375263
1689;0.598123893;0.339684407;149.5309733;509.5266105;1029.942416;1029.942416
1686;0.725788076;0.182482956;181.447019;273.724434;1230.828547;1230.828547
1616;0.768936036;0.192438323;192.234009;288.6574845;1135.108507;1135.108507
1572;0.530866649;0.147460415;132.7166623;221.1906225;1218.092715;1218.092715
1535;0.525719254;0.103023044;131.4298135;154.534566;1249.035621;1249.035621
1525;0.224708516;0.06828154;56.177129;102.42231;1366.400561;1366.400561
1544;0.090370662;0.075561153;22.5926655;113.3417295;1408.065605;1408.065605
1640;0.02221761;0.120724675;5.5544025;181.0870125;1453.358585;1453.358585
1803;0;0.212638889;0;318.9583335;1484.041667;1484.041667
1848;0;0.431009919;0;646.5148785;1201.485122;1201.485122
1894;0;0.723936784;0;1085.905176;808.094824;808.094824
1871;0;0.65709235;0;985.638525;885.361475;885.361475
1762;0;0.676098281;0;1014.147422;747.8525785;747.8525785
1606;0;0.674528667;0;1011.793001;594.2069995;594.2069995
1442;0;0.690602106;0;1035.903159;406.096841;406.096841
1246;0;0.686219689;0;1029.329534;216.6704665;216.6704665
1123;0;0.699433064;0;1049.149596;73.850404;73.850404
1071;0;0.318759954;0;478.139931;592.860069;592.860069
1062;0;0.240270748;0;360.406122;701.593878;701.593878
1112;0;0.179893239;0;269.8398585;842.1601415;842.1601415
1240;0;0.217733749;0;326.6006235;913.3993765;913.3993765
1435;0.000368077;0.210962857;0.09201925;316.4442855;1118.463695;1118.463695
1509;0.116908568;0.200930487;29.227142;301.3957305;1178.377128;1178.377128
1586;0.104883117;0.161047449;26.22077925;241.5711735;1318.208047;1318.208047
1590;0.292623429;0.096426572;73.15585725;144.639858;1372.204285;1372.204285
1595;0.633410416;0.056911332;158.352604;85.366998;1351.280398;1351.280398
1568;0.169475323;0.037328783;42.36883075;55.9931745;1469.637995;1469.637995
1557;0.210420965;0.005147795;52.60524125;7.7216925;1496.673066;1496.673066
1526;0.198024357;0.021767235;49.50608925;32.6508525;1443.843058;1443.843058
1500;0.14380369;0.02781387;35.9509225;41.720805;1422.328273;1422.328273
1503;0.084996943;0.034236941;21.24923575;51.3554115;1430.395353;1430.395353
1589;0.018881299;0.055364149;4.72032475;83.0462235;1501.233452;1501.233452
1757;0;0.091160836;0;136.741254;1620.258746;1620.258746
1802;0;0.125448985;0;188.1734775;1613.826523;1613.826523
1838;0;0.188358633;0;282.5379495;1555.462051;1555.462051
1825;0;0.148756322;0;223.134483;1601.865517;1601.865517
1729;0;0.212656386;0;318.984579;1410.015421;1410.015421
1581;0;0.230670757;0;346.0061355;1234.993865;1234.993865
1374;0;0.202214976;0;303.322464;1070.677536;1070.677536
1197;0;0.145068856;0;217.603284;979.396716;979.396716
1102;0;0.141380841;0;212.0712615;889.9287385;889.9287385
1065;0;0.104623883;0;156.9358245;908.0641755;908.0641755
1065;0;0.057192781;0;85.7891715;979.2108285;979.2108285
1099;0;0.053579438;0;80.369157;1018.630843;1018.630843
1236;0;0.054403719;0;81.6055785;1154.394422;1154.394422
1436;0.000765009;0.046034676;0.19125225;69.052014;1366.756734;1366.756734
1492;0.18370149;0.028234758;45.9253725;42.352137;1403.722491;1403.722491
1583;0.364371218;0.022190638;91.0928045;33.285957;1458.621239;1458.621239
1606;0.574460189;0.016390803;143.6150473;24.5862045;1437.798748;1437.798748
1616;0.530993362;0.002200613;132.7483405;3.3009195;1479.95074;1479.95074
1561;0.536968588;0.007695424;134.242147;11.543136;1415.214717;1415.214717
1526;0.475884213;0.017878329;118.9710533;26.8174935;1380.211453;1380.211453
1499;0.477052252;0.045012156;119.263063;67.518234;1312.218703;1312.218703
1465;0.377855226;0.051679573;94.4638065;77.5193595;1293.016834;1293.016834
1460;0.221107844;0.043193505;55.276961;64.7902575;1339.932782;1339.932782
1547;0.022310545;0.133850152;5.57763625;200.775228;1340.647136;1340.647136
1757;1.16E-05;0.17111152;0.0029;256.66728;1500.32982;1500.32982
1815;0;0.184359042;0;276.538563;1538.461437;1538.461437
1850;0;0.25680465;0;385.206975;1464.793025;1464.793025
1820;0;0.354436662;0;531.654993;1288.345007;1288.345007
1722;0;0.280017982;0;420.026973;1301.973027;1301.973027
1566;0;0.217331411;0;325.9971165;1240.002884;1240.002884
1372;0;0.125040924;0;187.561386;1184.438614;1184.438614
1211;0;0.074400122;0;111.600183;1099.399817;1099.399817
1116;0;0.089523286;0;134.284929;981.715071;981.715071
1069;0;0.196560199;0;294.8402985;774.1597015;774.1597015
1068;0;0.193759107;0;290.6386605;777.3613395;777.3613395
1107;0;0.235099513;0;352.6492695;754.3507305;754.3507305
1231;0;0.332955383;0;499.4330745;731.5669255;731.5669255
1426;0.000414745;0.426243068;0.10368625;639.364602;786.5317118;786.5317118
1495;0.053492289;0.303130349;13.37307225;454.6955235;1026.931404;1026.931404
1580;0.141303018;0.207679858;35.3257545;311.519787;1233.154459;1233.154459
1637;0.429136042;0.162221024;107.2840105;243.331536;1286.384454;1286.384454
1636;0.5818972;0.114000995;145.4743;171.0014925;1319.524208;1319.524208
1587;0.689767232;0.053338262;172.441808;80.007393;1334.550799;1334.550799
1546;0.735156402;0.052573494;183.7891005;78.860241;1283.350659;1283.350659
1518;0.655418934;0.087459886;163.8547335;131.189829;1222.955438;1222.955438
1486;0.526069958;0.082798178;131.5174895;124.197267;1230.285244;1230.285244
1489;0.344307223;0.161877898;86.07680575;242.816847;1160.106347;1160.106347
1567;0.044360783;0.203372004;11.09019575;305.058006;1250.851798;1250.851798
1783;1.54E-06;0.296458466;0.000385;444.687699;1338.311916;1338.311916
1840;0;0.252357004;0;378.535506;1461.464494;1461.464494
1868;0;0.193830138;0;290.745207;1577.254793;1577.254793
1843;0;0.130863225;0;196.2948375;1646.705163;1646.705163
1751;0;0.139923813;0;209.8857195;1541.114281;1541.114281
1605;0;0.094935893;0;142.4038395;1462.596161;1462.596161
1417;0;0.072320859;0;108.4812885;1308.518712;1308.518712
1249;0;0.074820924;0;112.231386;1136.768614;1136.768614
